date,symbol,open,high,low,close,adjclose,volume,dividend,split,data_source,company_name,exchange,currency,instrument_type,market_cap_latest,trailing_pe_latest,forward_pe_latest,fifty_two_week_high_latest,fifty_two_week_low_latest,event_count,event_titles,event_summaries,event_publishers,event_links,keywords
2026-01-05,600519.SS,1385.0,1431.88,1385.0,1426.0,1426.0,70949.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,13,11股今日获机构买入评级 5股上涨空间超20% || i茅台登顶购物免费榜，茅台辟谣1169元虚假招商 || 上证180ETF指数基金(530280)涨超1.1%，机构称春季躁动行情可能提前开启 || 连续22天净流入！A500ETF基金(512050)涨超1.2%，最新规模420.33亿 || 飞天茅台再次跌破指导价 批发参考价连续两日报1490元/瓶 || 飞天茅台跌破指导价至1490元，贵州茅台斥资1.2亿元回购8.7万股 || 34股获融资客大手笔净买入 || 普茅连续五天秒空！贵州茅台再辟谣“1169元飞天直采” || 63股特大单净流入资金超2亿元 || 10亿元战投：移动联通携手重注AI眼镜 || 百元股数量达197只 ，较上一日增加6只 || 元旦假期国内出游人次超1.4亿；茅台集团：将积极配合有关部门调查处理；宇树科技辟谣丨每经早参 || 贵州茅台:贵州茅台关于首次回购公司股份暨回购进展的公告,机构今日买入型评级记录 代码 简称 机构名称 最新评级 上次评级 预测目标价（元） 最新收盘价（元） 600519 贵州茅台 华创证券 强推 强推 2600.00 1426.00 920394 民士达 广发证券 增持 未评级 54.34 44.49 605098 行动教育 广发证券 || 进入2026年后不久，贵州茅台（600519）官方应用i茅台登顶ios购物免费榜单，持续到1月5日早7点。 || 数据显示，截至2025年12月31日，上证180指数(000010)前十大权重股分别为贵州茅台(600519)、紫金矿业(601899)、中国平安(601318)、恒瑞医药(600276)、寒武纪(688256)、药明康德(603259)、招商银行(600036)、长江电力(600900 || 数据显示，截至2025年12月31日，中证A500指数(000510)前十大权重股分别为宁德时代(300750)、贵州茅台(600519)、中国平安(601318)、中际旭创(300308)、紫金矿业(601899)、招商银行(600036)、新易盛(300502)、美的集团(000333 || 红星资本局1月5日消息，贵州茅台（600519.SH）旗下的飞天茅台酒批发价持续跌破指导价1499元。 || 资本市场上，贵州茅台(600519.SH)也连续多日下跌。截至2025年12月31日收盘，该公司股价跌幅为0.9%，报1377.18元/股。2025年以来，该股跌幅近10%。 || 600900 长江电力 -0.48 15077.62 1001192.18 1.53 公用事业 002131 利欧股份 9.94 14770.61 174268.55 5.28 机械设备 300760 迈瑞医疗 -2.63 14721.15 390543.83 1.69 医药生物 600519 || 1月5日，新年的第一个交易日，贵州茅台（600519）在资本市场迎来开门红。 公司股价报收1426元/股，较上个交易日上涨3.54%，创下其近9个多月来单日最高涨幅。 i茅台抢购热潮持续 股价大涨与茅台近期一系列渠道调整有关，进入新年，公司动作频频。 || 10.03 6.52 国防军工 300750 宁德时代 377.50 2.79 6.39 电力设备 000859 国风新材 11.13 9.98 6.39 基础化工 002475 立讯精密 58.55 3.24 6.11 电子 300459 汤姆猫 5.34 16.34 5.74 传媒 600519 || 值得注意的是，2025年12月，贵州茅台（600519.SH）金石基金等跨界资本与中国移动旗下基金一同入股雷鸟创新，注册资本增至1.51亿元，反映市场对AR硬件赛道长期价值的共识。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 600519 贵州茅台 1426.00 3.54 0.57 食品饮料 688256 寒武纪 1390.00 2.54 0.02 电子 688498 源杰科技 664.00 3.43 0.04 || （央视新闻） 1 有茅台经销商以1499元/瓶回馈老客户，2个多小时卖完1000箱 贵州茅台（SH600519，股价1377.18元，市值1.72万亿元）：1月4日，《每日经济新闻·将进酒》记者以消费者身份走访咨询成都、北京、上海多家茅台专卖店及终端店了解到，目前2026年飞天茅台还没有到货 || 回购进展情况,东方财富公告 || 国际金融报 || 每日经济新闻 || 界面新闻 || 红星资本局 || 证券时报网 || 财中社,http://finance.eastmoney.com/a/202601053608939450.html || http://finance.eastmoney.com/a/202601053608704056.html || http://stock.eastmoney.com/a/202601053608830640.html || http://stock.eastmoney.com/a/202601053608677825.html || http://finance.eastmoney.com/a/202601053608635696.html || http://finance.eastmoney.com/a/202601053608332072.html || http://finance.eastmoney.com/a/202601053608455341.html || http://finance.eastmoney.com/a/202601053609211773.html || http://finance.eastmoney.com/a/202601053608880319.html || http://finance.eastmoney.com/a/202601053608923938.html || http://finance.eastmoney.com/a/202601053608880442.html || http://finance.eastmoney.com/a/202601053608054685.html || https://data.eastmoney.com/notices/detail/600519/AN202601041814691799.html,贵州茅台; 截至; 上证; 涨超; 亿元; 代码; 简称; 最新收盘价; 强推; 广发证券; 数据显示; 指数
2026-01-06,600519.SS,1432.55,1436.97,1416.53,1428.01,1428.01,39586.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,4,马年生肖茅台上市首日遭热炒，2499元珍享版上涨至6899元 || 上证指数创十年来新高！A500ETF基金(512050)涨超1.3%，盘中成交额超106亿 || 深沪北百元股数量达202只，电子行业占比最高 || 黄金、白银大涨！道指再创历史新高；证监会发声！事关财务造假；AI眼镜将出货？豆包否认丨每经早参,资本市场上，贵州茅台(600519.SH)1月5日开盘就迎来上涨，结束了多日下跌态势。截至2026年1月6日收盘，报收1428.01元/股，收涨0.14%，总市值高达1.79万亿元。 || 数据显示，截至2025年12月31日，中证A500指数(000510)前十大权重股分别为宁德时代(300750)、贵州茅台(600519)、中国平安(601318)、中际旭创(300308)、紫金矿业(601899)、招商银行(600036)、新易盛(300502)、美的集团(000333 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 600519 贵州茅台 1428.01 0.14 0.32 食品饮料 688256 寒武纪 1383.10 -0.50 0.02 电子 688498 源杰科技 646.00 -2.71 0.06 || 贵州茅台（SH600519，股价1426元，市值17857亿元）：1月5日，在2026年度东方传统色发布活动现场，备受市场关注的贵州茅台酒（丙午马年）生肖系列产品正式亮相。据悉，贵州茅台酒（丙午马年）生肖系列产品，全线主色调均采用年度色“齐紫”。,每日经济新闻 || 界面新闻 || 证券时报网,http://finance.eastmoney.com/a/202601063610211628.html || http://stock.eastmoney.com/a/202601063610039748.html || http://stock.eastmoney.com/a/202601063610349978.html || http://finance.eastmoney.com/a/202601063609287595.html,贵州茅台; 截至; 丙午马年; 马年生肖茅台上市首日遭热炒; 元珍享版上涨至; 上证指数创十年来新高; a500etf; 基金; 涨超; 盘中成交额超; 深沪北百元股数量达; 电子行业占比最高
2026-01-07,600519.SS,1432.88,1435.0,1420.2,1423.36,1423.36,29684.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,5,贵州爱茅台数字科技有限公司成立 || 又是“秒空”！马年茅台下调购买门槛 || A500ETF基金(512050)冲击3连涨，最新规模422.4亿，2025年A股新开户数同比增10% || “新马茅”开售两日：2499元珍享版遭热炒 二手平台上溢价千元 || 深沪北百元股数量达203只，科创板股票占43.84%,股东信息显示，该公司由贵州茅台（600519）全资持股。 || 1月7日9时，贵州茅台（600519）新品马年生肖酒再次上演“上线秒售罄”的盛况。 || 数据显示，截至2025年12月31日，中证A500指数(000510)前十大权重股分别为宁德时代(300750)、贵州茅台(600519)、中国平安(601318)、中际旭创(300308)、紫金矿业(601899)、招商银行(600036)、新易盛(300502)、美的集团(000333 || 据贵州茅台（600519.SH）日前发布消息，1月5日，在“东方华彩国色天香”2026年度东方传统色发布会上，以年度东方传统色“齐紫”作为主色调重磅推出的贵州茅台（丙午马年）生肖系列产品与贵州茅台酒（鼓乐飞天）正式发布亮相。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 600519 贵州茅台 1423.36 -0.33 0.24 食品饮料 688256 寒武纪 1394.88 0.85 0.02 电子 688498 源杰科技 700.70 8.47 0.06,国际金融报 || 澎湃新闻 || 界面新闻 || 证券日报 || 证券时报网,http://finance.eastmoney.com/a/202601073611663270.html || http://finance.eastmoney.com/a/202601073611682680.html || http://stock.eastmoney.com/a/202601073611342650.html || http://finance.eastmoney.com/a/202601073611413753.html || http://finance.eastmoney.com/a/202601073611560510.html,贵州茅台; 贵州爱茅台数字科技有限公司成立; 又是; 秒空; 马年茅台下调购买门槛; a500etf; 基金; 冲击; 连涨; 最新规模; 股新开户数同比增; 新马茅
2026-01-08,600519.SS,1423.33,1423.36,1408.14,1412.3,1412.3,29135.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,4,寒武纪涨超3%至1444元，再次超越茅台成为“股王” || 净利润腰斩季度或将亏损，口子窖实控人刘安省套现超10亿 || 利润增长31%！瓶子星球靠新酒饮翻身，但五粮液、泸州老窖巨头已下场“围剿” || 2股今日首次突破百元 最新百元股数量达207只,截至当日收盘，寒武纪股价上涨3.52%，报1444元/股，超过贵州茅台(600519.SH)1412.3元/股的收盘价，再次成为A股“股王”。 政策面方面，工信部等八部门印发《“人工智能+制造”专项行动实施意见》，其中提到，强化人工智能算力供给。 || 除贵州茅台（600519）等两家酒企外，2025年三季度酒企营收和净利润全线下滑，单季度亏损不在少数。2025年第三季度，口子窖净利润下降超过90%，但尚保持盈利。根据此次业绩预告，公司四季度或将出现首次季度亏损。 业绩不佳股价表现也同样低迷。 || 反观传统白酒行业，去年上半年，A股20家白酒上市公司，仅有6家营收同比正增长，增速最快的贵州茅台（600519.SH）同比增长9.1%。 前些年，江小白被质疑“难喝”、市场份额收缩，梅见曾深陷广告文案“翻车”风波，对品牌口碑造成冲击。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 688256 寒武纪 1444.00 3.52 0.04 电子 600519 贵州茅台 1412.30 -0.78 0.23 食品饮料 688498 源杰科技 715.00 2.04 0.04,时代周报 || 界面新闻 || 证券时报网 || 财中社,http://finance.eastmoney.com/a/202601083612736770.html || http://finance.eastmoney.com/a/202601083612561719.html || http://finance.eastmoney.com/a/202601083612707273.html || http://finance.eastmoney.com/a/202601083612803121.html,股王; 寒武纪涨超; 再次超越茅台成为; 净利润腰斩季度或将亏损; 口子窖实控人刘安省套现超; 利润增长; 瓶子星球靠新酒饮翻身; 但五粮液; 泸州老窖巨头已下场; 围剿; 股今日首次突破百元; 最新百元股数量达
2026-01-09,600519.SS,1417.0,1428.6,1416.01,1419.1,1419.1,29848.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,7,泸州老窖 拟分红约20亿元 || 成交额超127亿，A500ETF基金(512050)涨近1%，近8个交易日“吸金”7.62亿 || i茅台集中上新 2299元精品茅台上线首日秒空 || i茅台持续上新：2299元精品茅台开售首日再遭“疯抢” || 6万亿ETF迎新玩家 兴证全球基金首只ETF上市 弯道超车还有机会吗？ || 科创板第二，这家陕企稳坐陕股“股王” || 深沪北百元股数量达213只，电子行业占比最高,贵州茅台（600519）2025年12月10日晚间则公告，公司2025年中期利润分配方案已获股东大会通过，将以总股本12.52亿股为基数，每股派发23.957元现金红利（含税），共计派发300.01亿元（含税）。 || 数据显示，截至2025年12月31日，中证A500指数(000510)前十大权重股分别为宁德时代(300750)、贵州茅台(600519)、中国平安(601318)、中际旭创(300308)、紫金矿业(601899)、招商银行(600036)、新易盛(300502)、美的集团(000333 || 截至1月9日发稿前，贵州茅台(600519.SH)上涨0.63%，报1421.24元/股，市值为1.78万亿元。 东财图解·加点干货 || 据大智慧VIP，截至1月9日收盘，贵州茅台（600519.SH）报1419.10元/股，涨幅为0.48%；今年以来累计涨3.04%。 || 从前十大样本的权重占比来看，贵州茅台（600519.SH）为第一大权重股，占比为10.03%，宁德时代（300750.SZ）紧随其后，占比为9.45%，招商银行（600036.SH）、恒瑞医药（600276.SH）的权重占比分别为6.49%、5.28%。 || 1月9日收盘，光芯片龙头源杰科技（688498）报收752元/股，连续3个交易日站上700元，股价在整个A股市场排名第三，仅次于寒武纪-U（688256）和贵州茅台（600519），也是名副其实的陕股“股王”。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 688256 寒武纪 1491.00 3.25 0.02 电子 600519 贵州茅台 1419.10 0.48 0.24 食品饮料 688498 源杰科技 752.00 5.17 0.07,每日经济新闻 || 澎湃新闻 || 界面新闻 || 证券时报 || 证券时报网,http://finance.eastmoney.com/a/202601093614628568.html || http://stock.eastmoney.com/a/202601093614112683.html || http://finance.eastmoney.com/a/202601093614006570.html || http://finance.eastmoney.com/a/202601093614348461.html || http://stock.eastmoney.com/a/202601093614731957.html || http://finance.eastmoney.com/a/202601093614332952.html || http://finance.eastmoney.com/a/202601093614335289.html,贵州茅台; 截至; 亿元; etf; 股王; 含税; 招商银行; 日收盘; 占比为; 泸州老窖; 拟分红约; 成交额超
2026-01-10,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,1,9天新增用户超270万！茅台董事长：i茅台动态投放 让产品直达消费端,据大智慧VIP，截至1月9日收盘，贵州茅台（600519.SH）报1419.10元/股，涨幅为0.48%；今年以来累计涨3.04%。,澎湃新闻,http://finance.eastmoney.com/a/202601103614888572.html,天新增用户超; 茅台董事长; 茅台动态投放; 让产品直达消费端; 据大智慧; vip; 截至; 日收盘; 贵州茅台; 涨幅为; 今年以来累计涨
2026-01-11,600519.SS,,,,,,,,,,600519,SSE,CNY,EQUITY,,,,,,0,,,,,
2026-01-12,600519.SS,1419.1,1431.0,1417.1,1423.23,1423.23,36083.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,6,传贵州茅台下调多款核心产品出厂价，最高直降1110元 || 贵州茅台多款产品出厂价降价，最高下调1990元，销售端也有降价 || 茅台多款产品降价，最高降幅近四成 || 泸州老窖，拟大手笔分红20亿元！ || 华安基金消费女神“翻车”，重仓传统赛道致大幅亏损 || 深沪北百元股数量达219只，科创板股票占43.84%,据新浪财经援引《酒业内参》从相关人士处获悉，时隔三年，贵州茅台（600519）拟再次调整多款产品的出厂价。 || 红星资本局1月12日消息，红星资本局从茅台经销商处了解到，贵州茅台（600519.SH）下调多款产品出厂合同价，部分产品下调幅度超过千元，价格调整是在上个月底进行的。 || 1月12日，市场有消息称，贵州茅台（600519）将下调旗下多款产品价格，涉及精品茅台、茅台15年、茅台1935，渠道价和终端市场价均有调整。 || 贵州茅台（600519）2025年12月10日晚间则公告，公司2025年中期利润分配方案已获股东大会通过，将以总股本12.52亿股为基数，每股派发23.957元现金红利（含税），共计派发300.01亿元（含税）。 || 虎嗅2024年7月发布的分析报告指出，陈媛的投资方向以消费为主，偏好酒类、食品、旅游及休闲等行业，她的持仓风格偏向大盘成长和大盘价值，长期重仓贵州茅台（600519）、安井食品（603345）、泸州老窖（000568）、中国中免（601888）等公募基金共识热门股。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 688256 寒武纪 1509.99 1.27 0.02 电子 600519 贵州茅台 1423.23 0.29 0.29 食品饮料 688498 源杰科技 707.00 -5.98 0.06,国际金融报 || 红星资本局 || 证券时报网 || 财中社,http://finance.eastmoney.com/a/202601123615959813.html || http://finance.eastmoney.com/a/202601123615937167.html || http://finance.eastmoney.com/a/202601123616167335.html || http://finance.eastmoney.com/a/202601123615837377.html || http://stock.eastmoney.com/a/202601123617103126.html || http://finance.eastmoney.com/a/202601123615859983.html,贵州茅台; 泸州老窖; 亿元; 茅台; 含税; 传贵州茅台下调多款核心产品出厂价; 最高直降; 贵州茅台多款产品出厂价降价; 最高下调; 销售端也有降价; 茅台多款产品降价; 最高降幅近四成
2026-01-13,600519.SS,1426.79,1429.52,1408.99,1411.0,1411.0,39169.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,14,贵州茅台确立自营零售价格动态调整机制 已在i茅台及自营店实施 || 贵州茅台：构建“随行就市、相对平稳”的自营体系零售价格动态调整机制 || 贵州茅台：董事会审议通过《2026年贵州茅台酒市场化运营方案》 || 贵州茅台下调多款产品合同价 最高每瓶降1990元 || 贵州茅台公布价格机制：“随行就市、相对平稳”，自营体系零售价动态调整 || 四大调整！茅台正式官宣 || 定了！《茅台酒市场化运营方案》落地 核心变革全解析 || 贵州茅台酒2026年市场化运营方案公布 || 贵州茅台启用全新市场化运营方案，i茅台上多款酒“秒光” || 随行就市！贵州茅台公布价格动态调整机制 || 随行就市、相对平稳！贵州茅台公布价格动态调整机制，能给厂商客三方带来什么？ || 百元股数量达216只，电子、计算机、机械设备行业占比均超10% || 哈梅内伊：伊朗人民粉碎境外敌人实施的阴谋！白宫发声；中国金龙指数大涨4.26%；贵州茅台，下调；金帝巧克力道歉丨每经早参 || 总销售金额超1200亿！260亿固态电池概念股与宁德时代签订磷酸铁锂正极材料供应合同|盘后公告集锦,1月13日，贵州茅台(600519.SH)发布第四届董事会2026年度第一次会议决议公告。公告显示，为更好顺应市场和消费变化趋势，切实推进以消费者为中心、以市场需求为驱动的营销体系市场化转型，会议同意《2026年贵州茅台酒市场化运营方案》。 || 每经AI快讯，1月13日，贵州茅台(600519.SH)发布第四届董事会2026年度第一次会议决议公告称，为更好顺应市场和消费变化趋势，切实推进以消费者为中心、以市场需求为驱动的营销体系市场化转型，会议同意《2026年贵州茅台酒市场化运营方案》。方案主要内容如下：一是产品体系。 || 人民财讯1月13日电，贵州茅台(600519)1月13日公告，董事会审议通过《2026年贵州茅台酒市场化运营方案》，其中提出，公司运营模式将由“自售+经销”的传统销售模式向“自售+经销+代售+寄售”多维协同的营销体系转变，以更好适配、触达、转化消费需求。 || 据红星资本局，1月12日从茅台经销商处了解到，贵州茅台(600519.SH)已经下调多款产品出厂合同价，部分产品下调幅度超过千元。 || 红星资本局1月13日消息，今日，贵州茅台(600519.SH)发布公告称，公司董事会审议通过《2026年贵州茅台市场化运营方案》，从产品体系、运营模式、渠道布局、价格机制四方面明确了2026年度市场化运营的工作思路。 || 1月13日晚间，贵州茅台（600519）发布重要公告。 经董事会决议，为更好顺应市场和消费变化趋势，推进以消费者为中心、以市场需求为驱动的营销体系市场化转型，会议全票通过《2026年贵州茅台酒市场化运营方案》（下称《方案》）。 || 2026年，贵州茅台（600519.SH）按市场化导向，启动营销体系市场化转型，构建动态调整的价格机制。今日，贵州茅台公告称，公司董事会审议通过《2026年贵州茅台酒市场化运营方案》。 || 1月13日盘后，贵州茅台（600519）发布了《第四届董事会2026年度第一次会议决议公告》，公告显示，公司日前召开第四届董事会2026年度第一次会议。 || 1月13日晚，贵州茅台（600519）发布公告称，其董事会审议通过《2026年贵州茅台酒市场化运营方案》，该方案从产品体系、运营模式、渠道布局以及价格机制4个方面做了相应调整。 || 1月13日晚间，贵州茅台（证券代码：600519）发布公告称，公司当日召开董事会会议，审议通过了《2026年贵州茅台酒市场化运营方案》。 || 1月13日，贵州茅台酒股份有限公司（贵州茅台，600519.SH）公告，公司第四届董事会2026年度第一次会议审议通过《2026年贵州茅台酒市场化运营方案》（下称“方案”）。关于价格机制，方案明确提出，以市场为导向，构建“随行就市、相对平稳”的自营体系零售价格动态调整机制。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 600519 贵州茅台 1411.00 -0.86 0.31 食品饮料 688256 寒武纪 1408.09 -6.75 0.02 电子 688498 源杰科技 668.66 -5.42 || 4 “i茅台”将开抢陈年茅台酒（15），茅台两款高端酒将大幅下调出厂价 贵州茅台（SH600519，股价1423.23元，市值17823亿元）：1月12日晚间，“小茅i茅台”发布消息称，2026年1月13日起，每日9:09，53%vol 500ml陈年贵州茅台酒（15）将在i茅台 || 【贵州茅台：构建“随行就市、相对平稳”的自营体系零售价格动态调整机制】 贵州茅台(600519.SH)发布第四届董事会2026年度第一次会议决议公告称，为更好顺应市场和消费变化趋势，切实推进以消费者为中心、以市场需求为驱动的营销体系市场化转型，会议同意《2026年贵州茅台酒市场化运营方案,中国基金报 || 人民财讯 || 国际金融报 || 央广财经 || 每日经济新闻 || 澎湃新闻 || 界面新闻 || 红星资本局 || 证券时报 || 证券时报网 || 财联社,http://finance.eastmoney.com/a/202601133617772178.html || http://finance.eastmoney.com/a/202601133617443978.html || http://finance.eastmoney.com/a/202601133617440257.html || http://finance.eastmoney.com/a/202601133616991177.html || http://finance.eastmoney.com/a/202601133617678592.html || http://finance.eastmoney.com/a/202601133617777092.html || http://finance.eastmoney.com/a/202601133617591568.html || http://finance.eastmoney.com/a/202601133617550521.html || http://finance.eastmoney.com/a/202601133617590081.html || http://finance.eastmoney.com/a/202601133617749070.html || http://finance.eastmoney.com/a/202601133617592348.html || http://finance.eastmoney.com/a/202601133617505318.html || http://finance.eastmoney.com/a/202601133616234294.html || http://finance.eastmoney.com/a/202601133617675135.html,贵州茅台; 年贵州茅台酒市场化运营方案; 随行就市; 相对平稳; 为更好顺应市场和消费变化趋势; 以市场需求为驱动的营销体系市场化转型; 构建; 的自营体系零售价格动态调整机制; 发布第四届董事会; 切实推进以消费者为中心; 会议同意; 发布公告称
2026-01-14,600519.SS,1411.0,1422.25,1396.18,1398.01,1398.01,51758.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,6,89股获融资客逆市净买入超亿元 || 牛市早报｜2025年全年进出口情况将公布，工业互联网平台行动方案印发 || 押中“中式精酿”风口，河南老厂金星啤酒年赚超3亿，如今要去港股上市 || 深沪北百元股排行榜 || 特朗普：取消所有与伊朗官员会谈 建议盟友“撤离”；白银涨破89美元；“死了么”APP将更名丨每经早参 || 贵州茅台:贵州茅台第四届董事会2026年度第一次会议决议公告,计算机 600783 鲁信创投 10.01 20159.89 76391.38 2.60 机械设备 600877 电科芯片 10.00 20087.09 100816.32 3.78 电子 002865 钧达股份 10.00 19878.59 81053.23 4.50 电力设备 600519 || 7、1月13日，贵州茅台酒股份有限公司（贵州茅台，600519.SH）公告，公司第四届董事会2026年度第一次会议审议通过《2026年贵州茅台酒市场化运营方案》。关于价格机制，方案明确提出，以市场为导向，构建“随行就市、相对平稳”的自营体系零售价格动态调整机制。 || 贵州茅台（600519.SH）、五粮液（000858.SZ）等白酒巨头在稳固高端市场的同时，也躬身入局年轻化、低度化、利口化产品，拓展消费场景。 金星啤酒的翻红，是区域品牌在成熟的工业体系之上踩中年轻化、产品多元化的行业风口，在存量市场中切出新增量的典型代表。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 688256 寒武纪 1439.12 2.20 0.02 电子 600519 贵州茅台 1398.01 -0.92 0.41 食品饮料 688498 源杰科技 704.00 5.29 0.05 || 9 茅台发布市场化运营方案 贵州茅台（SH600519，股价1411.00元，市值1.767万亿元）：1月13日，贵州茅台发布第四届董事会2026年度第一次会议决议公告，同意《2026年贵州茅台酒市场化运营方案》。 || 董事会决议公告,东方财富公告 || 时代周报 || 每日经济新闻 || 澎湃新闻 || 证券时报网,http://finance.eastmoney.com/a/202601143618554182.html || http://finance.eastmoney.com/a/202601143618116958.html || http://finance.eastmoney.com/a/202601143619373914.html || http://finance.eastmoney.com/a/202601143619067655.html || http://finance.eastmoney.com/a/202601143617891647.html || https://data.eastmoney.com/notices/detail/600519/AN202601131816981847.html,贵州茅台; 年度第一次会议决议公告; 电子; 年贵州茅台酒市场化运营方案; 股获融资客逆市净买入超亿元; 牛市早报; 年全年进出口情况将公布; 工业互联网平台行动方案印发; 押中; 中式精酿; 风口; 河南老厂金星啤酒年赚超
2026-01-15,600519.SS,1396.02,1402.83,1388.58,1388.89,1388.89,40907.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,6,茅台重大公告，时隔八年重夺价格主导权 || i茅台6款次新酒上线悉数秒空，蔡琴演唱会套票赠茅台也遭抢购 || 杠杆资金大手笔加仓股名单 || 为何“躺平式投资”？交银施罗德“海豹”韩威俊旗下产品全线亏损引争议 || 陈华第一刀：贵州茅台全面调价 || 深沪北百元股数量达214只，科创板股票占43.46%,2025年末的茅台（600519）酒经销商联谊会上，当茅台管理层提出茅台酒的产品价格要“随行就市”时，很多人没能明白：茅台的价格，难道也能随意变？ || 自元旦以来，贵州茅台（600519.SH）在数字营销平台i茅台上线上述多款产品，被视为市场化的重要举措之一。 1月4日，苹果应用商店显示，贵州茅台旗下i茅台APP已冲上购物免费榜第一名，在免费总榜单中位列第四。按照茅台官方披露数据，3天时间里，有超10万名用户购买到茅台酒。 || 601336 新华保险 -0.80 26895.91 350281.59 2.03 非银金融 601106 中国一重 10.00 26406.77 86686.29 1.92 机械设备 600151 航天机电 -8.19 26342.55 183315.67 6.79 电力设备 600519 || 从季报中可以看出，韩威俊管理的基金换手率逐年下降，白酒股始终作为其底仓配置，长期在前十大重仓股中占五席，贵州茅台（600519）、古井贡酒（000596）、青岛啤酒（600600）、燕京啤酒（000729）、泸州老窖（000568）、东鹏饮料（605499）等都是其选择的重仓对象。 || 1月13日盘后，贵州茅台（600519）宣布自营零售价全面调价，已在i茅台和茅台自营店执行。这是贵州茅台新任董事长陈华上任后，在价格与渠道体系上的第一次系统性出手。 || （数据宝） 高价股一览 代码 简称 最新收盘价（元） 今日涨跌（%） 换手率（%） 行业 688256 寒武纪 1415.00 -1.68 0.01 电子 600519 贵州茅台 1388.89 -0.65 0.33 食品饮料 688498 源杰科技 767.99 9.09 0.05,界面新闻 || 证券日报 || 证券时报网 || 财中社,http://finance.eastmoney.com/a/202601153620484894.html || http://finance.eastmoney.com/a/202601153620243235.html || http://finance.eastmoney.com/a/202601153620176040.html || http://finance.eastmoney.com/a/202601153620223811.html || http://finance.eastmoney.com/a/202601153620381816.html || http://stock.eastmoney.com/a/202601153620580462.html,贵州茅台; 茅台; 茅台重大公告; 时隔八年重夺价格主导权; 款次新酒上线悉数秒空; 蔡琴演唱会套票赠茅台也遭抢购; 杠杆资金大手笔加仓股名单; 为何; 躺平式投资; 交银施罗德; 海豹; 韩威俊旗下产品全线亏损引争议
2026-01-16,600519.SS,1395.0,1397.5,1380.0,1382.0,1382.0,55121.0,,,tencent,600519,SSE,CNY,EQUITY,,,,,,4,茅台自营门店放宽政策：纳税百万民企可申购平价飞天，不需返瓶 || 73股受融资客青睐，净买入超亿元 || 主力动向：1月16日特大单净流出242.68亿元 || 国际油价大跌5%；央行：降准降息还有一定空间；西贝将关店102家 贾国龙发声丨每经早参,1月13日晚，贵州茅台（600519.SH）发布公告称，其董事会审议通过《2026年贵州茅台酒市场化运营方案》，该方案从产品体系、运营模式、渠道布局以及价格机制4个方面做了相应调整。 || 300502 新易盛 4.17 108377.81 1958663.59 5.53 通信 300059 东方财富 -2.67 55079.48 2733476.93 8.49 非银金融 002131 利欧股份 4.73 54170.83 254447.13 4.18 机械设备 600519 || 10.00 7.24 机械设备 000620 盈新发展 3.36 10.16 6.31 房地产 300115 长盈精密 43.52 5.12 6.20 电子 000559 万向钱潮 19.26 7.06 5.72 汽车 688347 华虹公司 140.00 6.87 5.51 电子 600519 || 4 “i茅台”茅台酒主品全上线 贵州茅台（SH600519，股价1388.89元，市值17393亿元）：1月15日，随着飞天43%vol 500ml贵州茅台酒开抢，贵州茅台酒主线产品全部登陆“i茅台”平台。,每日经济新闻 || 界面新闻 || 证券时报网,http://finance.eastmoney.com/a/202601163622127629.html || http://finance.eastmoney.com/a/202601163621572518.html || http://finance.eastmoney.com/a/202601163621995268.html || http://biz.eastmoney.com/a/202601163620962898.html,亿元; 贵州茅台; 机械设备; 电子; 茅台; 茅台自营门店放宽政策; 纳税百万民企可申购平价飞天; 不需返瓶; 股受融资客青睐; 净买入超亿元; 主力动向; 日特大单净流出
